android-AutofillFramework, 1117
android-play-location, 303
google-services, 236
easypermissions, 292
android-testing, 555
android-Camera2Basic, 60
android-credentials, 228
android-EmojiCompat, 28
android-instant-apps, 379
android-nearby, 254
android-AppUsageStatistics, 46
android-custom-lint-rules, 58
android-play-billing, 252
android-vision, 591
android-ads, 325
android-SpeedTracker, 120
android-BluetoothLeGatt, 59
android-Camera2Raw, 76
android-WifiRttScan, 62
android-ActionBarCompat-ShareActionProvider, 31
android-testdpc, 1968
android-PictureInPicture, 108
android-ActivitySceneTransitionBasic, 42
android-Camera2Video, 51
android-Notifications, 250
android-BasicAccessibility, 28
android-XYZTouristAttractions, 288
android-WearVerifyRemoteApp, 42
android-WearSpeakerSample, 46
android-WearHighBandwidthNetworking, 17
android-WearDrawers, 20
android-WearComplicationProvidersTestSuite, 56
android-WearAccessibilityApp, 230
android-WatchFace, 263
android-RuntimePermissionsWear, 103
android-JumpingJack, 64
android-DataLayer, 144
android-AlwaysOn, 20
android-MediaEffects, 54
android-DirectBoot, 91
leanback-showcase, 1487
android-MessagingService, 62
androidtv-sample-inputs, 835
leanback-homescreen-channels, 213
android-play-publisher-api, 195
androidtv-Leanback, 468
android-BluetoothChat, 85
android-MediaRecorder, 38
android-fit, 185
android-DisplayingBitmaps, 222
android-testing-templates, 112
android-ActivityInstrumentation, 30
chromeos-android-draganddrop-demo, 26
android-BasicRenderScript, 12
android-TensorFlowCloudMachineLearningEngineStylizer, 107
android-CustomChoiceList, 27
android-WatchViewStub, 11
android-Timer, 35
android-TextSwitcher, 25
android-TextLinkify, 27
android-SynchronizedNotifications, 85
android-SwipeRefreshMultipleViews, 81
android-SwipeRefreshListFragment, 81
android-SwipeRefreshLayoutBasic, 73
android-StorageProvider, 62
android-StorageClient, 52
android-SlidingTabsColors, 70
android-SlidingTabsBasic, 62
android-SkeletonWearableApp, 34
android-ShareActionProvider, 33
android-ScreenCapture, 54
android-ScopedDirectoryAccess, 37
android-RuntimePermissions, 60
android-RevealEffectBasic, 41
android-RepeatingAlarm, 36
android-RenderScriptIntrinsic, 35
android-RecyclerView, 44
android-RecipeAssistant, 81
android-Quiz, 142
android-PermissionRequest, 86
android-PdfRendererBasic, 30
android-NotificationChannels, 19
android-NfcProvisioning, 84
android-NetworkConnect, 28
android-NavigationDrawer, 55
android-MultiWindowPlayground, 60
android-MidiSynth, 98
android-MidiScope, 110
android-MediaRouter, 169
android-MediaBrowserService, 122
android-LNotifications, 57
android-JobScheduler, 54
android-Interpolator, 55
android-ImmersiveMode, 39
android-HorizontalPaging, 15
android-HdrViewfinder, 71
android-GridViewPager, 29
android-Geofencing, 104
android-FloatingActionButtonBasic, 47
android-Flashlight, 19
android-FingerprintDialog, 60
android-FindMyPhone, 45
android-ElizaChat, 25
android-ElevationDrag, 51
android-ElevationBasic, 41
android-DrawableTinting, 45
android-DragAndDropAcrossApps, 108
android-DownloadableFonts, 29
android-DoneBar, 26
android-DocumentCentricRelinquishIdentity, 9
android-DocumentCentricApps, 28
android-DirectShare, 32
android-DirectorySelection, 36
android-DeviceOwner, 41
android-DelayedConfirmation, 33
android-CustomTransition, 54
android-CustomNotifications, 12
android-ContentProviderPaging, 55
android-ConfirmCredential, 28
android-CommitContentSampleIME, 27
android-CommitContentSampleApp, 18
android-ClippingBasic, 43
android-CardView, 11
android-CardReader, 47
android-CardEmulation, 47
android-BorderlessButtons, 26
android-BluetoothAdvertisements, 68
android-BeamLargeFiles, 49
android-BatchStepSensor, 114
android-BasicTransition, 59
android-BasicSyncAdapter, 126
android-BasicNotifications, 11
android-BasicNetworking, 37
android-BasicMultitouch, 27
android-BasicMediaRouter, 37
android-BasicMediaDecoder, 34
android-BasicManagedProfile, 51
android-BasicImmersiveMode, 36
android-BasicGestureDetect, 44
android-BasicContactables, 35
android-BasicAndroidKeyStore, 60
android-AutoBackupForApps, 39
android-AsymmetricFingerprintDialog, 103
android-AppShortcuts, 47
android-AppRestrictionSchema, 49
android-AppRestrictions, 37
android-AppRestrictionEnforcer, 89
android-AdvancedImmersiveMode, 40
android-ActiveNotifications, 49
android-ActionBarCompat-Styled, 7
android-ActionBarCompat-ListPopupMenu, 14
android-ActionBarCompat-Basic, 7
android-key-attestation, 23
android-play-places, 257
android-AccelerometerPlay, 22
android-play-awareness, 47
leanback-assistant, 126
android-play-safetynet, 75
account-transfer-api, 69
android-SimpleMediaPlayer, 17
android-fido, 110
android-WearStandaloneGoogleSignIn, 24
android-WearOAuth, 26
android-unsplash, 139
android-codelab-watchface, 95
android-OurStreets, 257
android-WearCompanionLibrary, 261
android-gcmnetworkmanager, 27
identity-toolkit-android, 24
android-WclDemoSample, 219
attendee-checkin, 450
android-play-games-in-motion, 238
androidtv-daydream, 70
androidtv-VisualGameController, 43
androidtv-GameController, 46
android-google-accounts, 44
